Price,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT,AAPL,AMZN,GOOG,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,6.228708744049072,6.137499809265137,13.391944885253906,22.122962951660156,0.0,0.0,0.0,0.0,6.309608297458981,6.166500091552734,13.529050532145648,22.234807777914803,5.978517161933876,5.940000057220459,13.2242050471445,21.63830108976728,6.197846546944076,6.051499843597412,13.371440427678863,21.884360276401146,0.0,0.0,0.0,0.0,1722568400,295306000,159170382,63949500
2010-01-28,5.971325874328613,6.301499843597412,13.199007987976074,21.742698669433594,0.0,0.0,0.0,0.0,6.1573963548044075,6.360000133514404,13.51299284166305,22.272099825158882,5.953648100550839,6.139999866485596,13.107849843929959,21.54137704307955,6.14031785471735,6.221499919891357,13.450985704488433,22.249730281502412,0.0,0.0,0.0,0.0,1173502400,545862000,129648138,117513700
2010-01-29,5.75469446182251,6.270500183105469,13.091547966003418,21.01197052001953,0.0,0.0,0.0,0.0,6.058519465791993,6.59250020980835,13.36452488783061,22.309373766990415,5.70046138517537,6.206999778747559,12.98457989327378,20.624240421701536,6.0249609343931025,6.488500118255615,13.302765570179368,22.294460742704892,0.0,0.0,0.0,0.0,1245952400,589426000,166240784,193888500
2010-02-01,5.8346967697143555,5.94350004196167,13.167634010314941,21.1834716796875,0.0,0.0,0.0,0.0,5.872749862649446,6.243000030517578,13.23655858054752,21.23566585641611,5.7319236951239105,5.690999984741211,13.1004395067658,20.81811102040258,5.763984048998566,6.158999919891357,13.206666925400818,21.168558651426565,0.0,0.0,0.0,0.0,749876400,755488000,90369462,85931100
2010-02-02,5.868555545806885,5.906000137329102,13.120697975158691,21.22075653076172,0.0,0.0,0.0,0.0,5.882338847056262,5.948999881744385,13.215559356621842,21.250582592487646,5.79424757410061,5.71999979019165,13.033986541471764,20.982153725693898,5.870054130774673,5.939499855041504,13.215559356621842,21.15365073624818,0.0,0.0,0.0,0.0,698342400,461594000,164462143,54413700
2010-02-03,5.9695305824279785,5.954999923706055,13.360323905944824,21.347511291503906,0.0,0.0,0.0,0.0,5.9985949686925775,5.980500221252441,13.391945627341572,21.466814098578244,5.825408399142304,5.828000068664551,13.049302567407564,20.967239016033584,5.847880772016108,5.855999946594238,13.06017200206416,21.071627372265855,0.0,0.0,0.0,0.0,615328000,248118000,120413655,61397900
2010-02-04,5.754395008087158,5.796999931335449,13.013483047485352,20.758459091186523,0.0,0.0,0.0,0.0,5.9437607138080955,6.016499996185303,13.290658836780288,21.250577616962467,5.740012437987531,5.7870001792907715,12.983344510295767,20.73608955012959,5.894621066066173,5.932000160217285,13.265956435841678,21.161100874919313,0.0,0.0,0.0,0.0,757652000,255680000,135614418,77850000
2010-02-05,5.856567859649658,5.869500160217285,13.124897003173828,20.892669677734375,0.0,0.0,0.0,0.0,5.8727482506715685,5.882500171661377,13.179492005590484,21.086534731603724,5.718438462615686,5.704999923706055,12.906761983815528,20.557133734078906,5.77177302551538,5.794000148773193,13.053503611237316,20.877756653086507,0.0,0.0,0.0,0.0,850306800,220496000,126713179,80960100
2010-02-08,5.816418647766113,5.8414998054504395,13.178750038146973,20.66898536682129,0.0,0.0,0.0,0.0,5.929079728870104,6.050000190734863,13.389473843077717,20.937414209956884,5.812823004742717,5.828000068664551,13.130824641553918,20.557140489576383,5.8634608438902935,5.968999862670898,13.154787339850445,20.88522002872158,0.0,0.0,0.0,0.0,478270800,197804000,108175956,52820600
2010-02-09,5.878442287445068,5.901500225067139,13.252121925354004,20.885217666625977,0.0,0.0,0.0,0.0,5.917693523620398,5.954500198364258,13.377864385628857,21.13127693760964,5.835295371279979,5.849999904632568,13.218278263613323,20.691352570974512,5.885333536521226,5.909999847412109,13.328704572768661,20.855391610902082,0.0,0.0,0.0,0.0,632886800,184460000,113206742,59195800
